,frame_number,track_id,object_type,xcenter,ycenter,bbox
0,59,2,person,226.1473486930174,438.9700298251896,[188.68800752 352.741894   263.60668987 525.19816565]
0,59,3,person,877.6224685405448,439.67520996240125,[841.61155565 350.7614628  913.63338143 528.58895713]
0,59,4,person,275.2184948971563,455.8370560258563,[248.11037879 386.17141756 302.32661101 525.50269449]
0,59,5,person,702.2957098092052,445.01882068116197,[678.40950207 379.93059827 726.18191754 510.10704309]
0,59,6,person,150.24984806060854,449.5524447996256,[120.73548586 366.40105234 179.76421026 532.70383726]
0,59,7,person,999.4531454031891,440.50376890669213,[ 966.40724805  362.09644435 1032.49904275  518.91109347]
0,59,8,person,1044.5965128154858,444.6252923184005,[1015.50916851  370.48149936 1073.68385713  518.76908527]
0,59,11,person,1171.7278588254242,450.2510271594063,[1122.7826194   354.919816   1220.67309825  545.58223832]
0,59,12,person,364.92188960027477,438.98118493290394,[352.71749469 403.90043084 377.12628451 474.06193902]
0,59,13,person,928.5123114424412,438.00668154243823,[897.47134279 353.96619705 959.5532801  522.04716604]
0,59,16,person,781.5765035845168,455.3983118451208,[743.06543747 349.27876481 820.0875697  561.51785888]
0,59,17,person,1259.906349181744,420.77227674925064,[1240.98153385  357.59143778 1278.83116452  483.95311572]
0,60,1,person,574.6927388759224,461.6272511651031,[525.46872998 330.37455265 623.91674777 592.87994968]
0,60,2,person,222.70257700505323,438.96319207344516,[184.55744469 352.94049299 260.84770932 524.98589115]
0,60,3,person,879.3618612676566,443.51070866410595,[843.50060301 354.76809118 915.22311953 532.25332615]
0,60,4,person,275.09750192300515,454.35532972213684,[246.84645874 384.16144623 303.34854511 524.54921322]
0,60,5,person,704.4272710892631,445.4550828085987,[680.60302081 380.75920406 728.25152137 510.15096156]
0,60,6,person,150.16278427296655,449.7524289668821,[120.88119262 366.73058373 179.44437592 532.7742742 ]
0,60,7,person,998.5753577268732,440.49672480139213,[ 966.20974663  362.6439656  1030.94096883  518.349484  ]
0,60,8,person,1041.871412444081,445.4448416756759,[1012.83694246  370.27122744 1070.90588243  520.61845591]
0,60,11,person,1182.8166852267043,451.71380576364396,[1133.45477657  356.21401924 1232.17859389  547.21359229]
0,60,12,person,362.96548913766907,438.99668230200257,[350.30541656 404.13811294 375.62556172 473.85525167]
0,60,13,person,928.0530413456331,438.71567770117434,[897.20931821 355.29856057 958.89676448 522.13279484]
0,60,16,person,782.9123958268153,455.03225957027223,[743.90397133 347.92884256 821.92082032 562.13567658]
0,61,1,person,570.0304336610354,460.1918337619193,[521.43485549 330.34269432 618.62601184 590.04097321]
0,61,2,person,223.44140890984684,438.96356845161614,[184.53187527 353.01180807 262.35094255 524.91532883]
0,61,3,person,880.9147429618022,444.9757479732792,[845.20514633 356.3107032  916.62433959 533.64079275]
0,61,4,person,274.74440714856433,456.11932552694884,[246.43834319 387.37957391 303.0504711  524.85907714]
0,61,5,person,706.1450171136248,446.60135772118883,[682.24632131 381.72038035 730.04371292 511.48233509]
0,61,6,person,146.52363211833912,451.49354592212535,[118.17499591 370.83188099 174.87226833 532.15521086]
0,61,7,person,998.2328162822978,440.4945985904293,[ 966.35957084  362.85740179 1030.10606172  518.13179539]
0,61,8,person,1043.8591474307677,445.40339450993645,[1015.61673061  371.49929987 1072.10156425  519.30748915]
0,61,11,person,1186.5008732590145,451.2731701488563,[1136.71245367  355.38601396 1236.28929284  547.16032634]
0,61,12,person,361.687992360622,438.9991624906182,[348.73084566 404.26946195 374.64513906 473.72886303]
0,61,13,person,928.554911836656,438.6471354394695,[897.85802016 355.14285323 959.25180351 522.15141765]
0,61,16,person,787.944085876499,452.89736308291435,[747.92926618 342.14179586 827.95890558 563.65293031]
0,61,17,person,1251.0106291236332,419.6033790573847,[1231.3602187   356.09640976 1270.66103955  483.11034835]
0,62,1,person,566.4365008694429,459.6609590279936,[517.49946461 328.97113377 615.37353713 590.35078429]
0,62,2,person,223.4371074006644,439.2975115223562,[183.64234966 353.03502778 263.23186514 525.55999527]
0,62,3,person,883.1831434726907,445.5363423023502,[847.38996564 356.66413329 918.97632131 534.40855132]
0,62,4,person,273.31810755864495,456.786179384421,[244.91780199 389.26237047 301.71841313 524.3099883 ]
0,62,5,person,708.0394179011114,446.6857285790629,[684.1990397  381.40275439 731.87979611 511.96870277]
0,62,6,person,145.5301466156063,451.4870349831766,[117.30225523 371.16841107 173.758038   531.8056589 ]
0,62,7,person,998.4307388860437,440.4942659254255,[ 966.907729    362.93992426 1029.95374877  518.04860759]
0,62,8,person,1047.018716326303,444.6967838883884,[1018.28180877  369.31928929 1075.75562388  520.07427849]
0,62,11,person,1189.0397455341028,451.103868035615,[1138.96584764  354.41758711 1239.11364343  547.79014896]
0,62,12,person,361.8077216709263,438.99998441186847,[348.60459719 404.2604439  375.01084615 473.73952493]
0,62,13,person,928.0958588815272,438.9438270924003,[897.35062211 355.08011118 958.84109565 522.807543  ]
0,62,16,person,791.085134126579,451.42768747611535,[750.37531237 338.00350493 831.79495588 564.85187002]
0,62,17,person,1249.8109744534465,419.0902301711453,[1229.88921185  356.59069546 1269.73273705  481.58976488]
0,63,1,person,562.9090023131357,459.1400201564925,[513.66796142 327.7823631  612.15004321 590.49767722]
0,63,2,person,220.83144486862903,439.7554872242472,[181.52645198 355.0233435  260.13643776 524.48763095]
0,63,4,person,271.4847869677246,456.69159742025306,[242.74800387 389.28013666 300.22157007 524.10305818]
0,63,5,person,709.6705227072143,446.04069818144916,[686.11853764 381.26632295 733.22250778 510.81507341]
0,63,7,person,998.1722673555537,440.4945669199193,[ 966.9005424   362.97222643 1029.44399231  518.01690741]
0,63,8,person,1051.5025482208202,442.131902586995,[1022.71767103  366.53869925 1080.28742541  517.72510592]
0,63,11,person,1194.1130738263778,452.02545221403483,[1144.57869375  355.37313001 1243.6474539   548.67777442]
0,63,12,person,356.63520601708615,439.000775691335,[343.62287336 404.76338364 369.64753867 473.23816774]
0,63,13,person,922.9885683426257,439.0488465820984,[891.43033906 353.73470106 954.54679763 524.3629921 ]
0,63,16,person,794.1622501063996,450.851160535204,[752.94818906 335.77090256 835.37631115 565.93141851]
0,63,17,person,1248.2285624744095,418.7597881100645,[1228.30549716  356.25618154 1268.15162779  481.26339468]
0,64,1,person,557.4205794936205,457.9608000506417,[508.27714981 326.66144675 606.56400918 589.26015335]
0,64,2,person,219.88864351543276,440.26293637757203,[180.9791636  356.43902864 258.79812343 524.08684411]
0,64,4,person,269.176388619453,454.3234098831614,[239.64358081 384.62022258 298.70919643 524.02659718]
0,64,5,person,710.5372812707093,446.11084136516774,[686.88574114 380.53515316 734.1888214  511.68652957]
0,64,7,person,999.0636329613446,440.49506385300424,[ 968.06008602  362.9851954  1030.0671799   518.00493231]
0,64,8,person,1056.8772191022745,443.7494416866874,[1027.89377965  368.74466374 1085.86065855  518.75421963]
0,64,9,person,618.2246866192531,436.34399264377896,[594.66135067 370.97684823 641.78802257 501.71113705]
0,64,11,person,1199.4970560415913,452.04567774674626,[1150.25372293  355.08679182 1248.74038916  549.00456367]
0,64,13,person,915.5035971054857,438.7542794873053,[882.10304959 352.57025835 948.90414462 524.93830063]
0,64,16,person,797.863595611545,449.6490925820498,[756.30959711 332.98532939 839.41759412 566.31285577]
0,65,1,person,553.1791806312,458.85269014039375,[504.05841214 327.55767513 602.29994913 590.14770515]
0,65,2,person,217.91690366447062,443.11466568098456,[179.7547867  359.61829931 256.07902062 526.61103206]
0,65,4,person,267.3641500548766,455.07569427419776,[237.56377181 384.19022018 297.1645283  525.96116836]
0,65,5,person,711.7879041514153,445.46917965893743,[687.85431069 378.93501882 735.72149761 512.0033405 ]
0,65,7,person,999.397644979256,440.8260725672295,[ 968.74774844  363.65163234 1030.04754152  518.00051279]
0,65,8,person,1063.5655529490064,444.0292934378864,[1032.81770541  366.29774603 1094.31340049  521.76084085]
0,65,9,person,620.0143078980936,438.1774350672565,[596.78417565 374.98643572 643.24444014 501.36843441]
0,65,11,person,1204.992679455344,453.0375507769157,[1155.81429073  355.64179085 1254.17106818  550.43331071]
0,65,13,person,911.6938837781872,438.6347783252804,[876.8138574  351.47307658 946.57391016 525.79648007]
0,65,16,person,802.1265284840777,447.88507788397186,[760.32846141 329.99571723 843.92459556 565.77443854]
0,66,1,person,549.0844728230671,459.20152332535184,[500.40180057 329.21740733 597.76714507 589.18563932]
0,66,2,person,216.89336450831627,441.8440963902814,[179.40293628 358.78966518 254.38379273 524.8985276 ]
0,66,4,person,266.0571081258707,454.7117143477922,[237.61825712 385.99199481 294.49595913 523.43143388]
0,66,5,person,713.1829357029962,445.21731617075085,[689.03335287 378.3227068  737.33251853 512.11192554]
0,66,7,person,999.5183007060748,440.9511573740521,[ 969.11693129  363.90333442 1029.91967013  517.99898033]
0,66,8,person,1068.9794907730727,444.45083919400344,[1037.04536605  366.03357492 1100.91361549  522.86810347]
0,66,9,person,621.2009377402601,438.19626932069355,[596.96773673 374.50523488 645.43413875 501.88730376]
0,66,11,person,1211.5141350582235,453.4088917148255,[1161.85172199  355.19826357 1261.17654812  551.61951986]
0,66,13,person,910.6262814441943,438.2569650029379,[874.31954353 349.75264344 946.93301936 526.76128657]
0,66,16,person,805.2988899002154,447.53740807123825,[763.47757142 329.53961268 847.12020838 565.53520346]
0,66,19,person,752.2216808544258,446.4842460860996,[731.60258738 382.80395129 772.84077433 510.16454088]
0,67,1,person,550.6959679903338,460.0072760803952,[501.74110817 328.50760354 599.65082781 591.50694862]
0,67,2,person,216.22618975593747,443.68133929725263,[179.241483   360.4465962  253.21089652 526.91608239]
0,67,4,person,264.8468552383257,454.70655601593074,[236.44882978 386.08536361 293.24488069 523.32774843]
0,67,5,person,715.2910443017356,445.11495364596647,[690.77599253 378.08911312 739.80609607 512.14079417]
0,67,7,person,999.888672978041,440.99701063451147,[ 969.95682868  364.65727459 1029.82051728  517.33674668]
0,67,8,person,1073.663553072791,444.27437411438905,[1040.83381195  365.93933484 1106.4932942   522.60941338]
0,67,9,person,624.5132346178107,438.5625014541949,[600.29777698 374.91830282 648.72869226 502.20670008]
0,67,11,person,1216.1172192524873,453.21390510402057,[1166.33192983  355.03270857 1265.90250868  551.39510164]
0,67,13,person,910.6069479583737,438.43611728111995,[873.44774288 349.7611199  947.76615304 527.11111466]
0,67,16,person,808.0458492038679,447.741661841169,[766.09101637 329.41517166 850.00068204 566.06815202]
0,67,19,person,754.1991775875133,446.4551763034262,[733.40296358 382.29840622 774.9953916  510.61194638]
0,68,1,person,549.1063299736787,460.64139100987484,[500.35822989 328.89486024 597.85443006 592.38792178]
0,68,2,person,216.35236038882894,444.68992554136634,[179.78414321 361.04408423 252.92057757 528.33576685]
0,68,5,person,716.3555962230962,444.7424175919551,[691.07304291 376.02763964 741.63814954 513.45719555]
0,68,6,person,143.2979805279009,452.44593149147545,[116.72001182 375.85545789 169.87594924 529.03640509]
0,68,7,person,1000.0219892245552,440.68072479069696,[ 970.25356621  364.27398808 1029.79041224  517.0874615 ]
0,68,8,person,1078.036064960594,444.5211615765798,[1044.52810416  366.56742689 1111.54402576  522.47489627]
0,68,9,person,626.7954576342945,438.20701237931416,[601.5844374  374.29675919 652.00647787 502.11726557]
0,68,11,person,1218.337919724122,452.8019009601601,[1168.48711227  354.97375473 1268.18872718  550.63004719]
0,68,13,person,913.6189859381932,437.51857142871154,[875.81116736 347.81399069 951.42680452 527.22315216]
0,68,16,person,814.229645999194,447.17482663547594,[771.45069573 327.44732532 857.00859627 566.90232795]
0,68,19,person,757.3532657536061,446.8248918524124,[736.51607354 382.85575595 778.19045796 510.79402775]
0,69,1,person,547.9740693594524,460.8837464100394,[500.40972843 332.33777413 595.53841028 589.42971869]
0,69,2,person,214.78734922911343,445.71496134086624,[177.70495547 359.91999784 251.86974299 531.50992484]
0,69,5,person,718.0110914547529,444.599706235296,[692.26480906 375.25509625 743.75737385 513.94431622]
0,69,6,person,142.8851864502304,453.20766648771547,[116.64906122 377.52582337 169.12131168 528.8895096 ]
0,69,7,person,1000.0655248318304,440.23029218966906,[ 970.25169555  363.46344121 1029.87935412  516.99714317]
0,69,8,person,1083.5866096648756,444.2750004791761,[1048.71967958  364.83981725 1118.45353975  523.71018371]
0,69,9,person,628.3158468113752,438.836784557178,[602.92856761 376.21881015 653.70312601 501.45475896]
0,69,11,person,1220.6433316232697,451.64922825512053,[1170.644395    353.63547863 1270.64226824  549.66297788]
0,69,13,person,915.4654228230626,437.1684350182363,[877.06744267 346.43494497 953.86340297 527.90192507]
0,69,16,person,821.0571179928108,447.62037491697674,[777.12747445 326.73673908 864.98676153 568.50401075]
0,69,19,person,759.1946635577576,446.83918664098996,[738.43899674 383.12033044 779.95033038 510.55804284]
0,70,1,person,546.0229533815373,460.3072538412502,[498.78109353 333.63475161 593.26481323 586.97975607]
0,70,2,person,216.19720377732295,445.4293606656585,[179.39700457 359.4798707  252.99740299 531.37885063]
0,70,4,person,260.5806634120353,452.3031319860105,[232.04804577 381.60438372 289.11328105 523.00188025]
0,70,5,person,718.2551748517315,441.92537779141895,[691.94222968 371.04283894 744.56812003 512.80791665]
0,70,6,person,142.23132965734274,453.35561756766924,[116.178029   378.20060683 168.28463032 528.5106283 ]
0,70,7,person,999.7454247607145,440.3915036888783,[ 970.1213832   363.81632173 1029.36946632  516.96668565]
0,70,8,person,1085.9450745246995,444.82733776989426,[1050.58565006  365.49978406 1121.30449899  524.15489148]
0,70,9,person,630.4476030031269,439.0548349974032,[605.10151341 377.56610363 655.79369259 500.54356637]
0,70,11,person,1221.679276252427,451.21150167704604,[1171.93524932  353.79473617 1271.42330319  548.62826718]
0,70,13,person,916.8605817296163,438.016408067209,[878.04421093 346.58200864 955.67695253 529.4508075 ]
0,70,16,person,827.1486863786361,448.4537954566325,[782.25767327 327.16144502 872.03969949 569.7461459 ]
0,71,1,person,545.4103637507951,460.09256791976077,[498.08587008 334.09324525 592.73485742 586.09189059]
0,71,2,person,216.78345010053107,445.2972539843068,[180.27492756 359.29095398 253.29197264 531.30355399]
0,71,4,person,260.11783219733195,451.6832920853879,[231.97940536 380.39973005 288.25625903 522.96685412]
0,71,5,person,718.2957526631657,440.9081247213533,[691.77403272 369.4525328  744.81747261 512.36371664]
0,71,7,person,999.6182876361256,440.45437085370384,[ 970.12583431  363.94979171 1029.11074096  516.95895   ]
0,71,8,person,1086.7588731564297,445.0304209033452,[1050.94753438  365.76542483 1122.57021193  524.29541698]
0,71,9,person,631.1234814330212,439.123298778642,[605.60374298 378.0462967  656.64321989 500.20030085]
0,71,11,person,1221.9003658197498,451.3775874253554,[1172.37560658  354.52586744 1271.42512505  548.22930741]
0,71,13,person,917.4217376227988,438.0158964120298,[878.50847776 346.6617603  956.33499748 529.37003253]
0,71,16,person,829.3474689054144,448.7804329201772,[783.6755581  327.36791454 875.01937971 570.1929513 ]
0,72,1,person,544.9513479280298,461.01314831533847,[497.37397971 335.57162259 592.52871614 586.45467404]
0,72,2,person,214.72746615153358,445.23063672713863,[178.73494119 359.20544358 250.71999112 531.25582988]
0,72,4,person,258.6462851188369,451.4699129929686,[229.87133218 376.69122931 287.42123806 526.24859668]
0,72,5,person,719.8854504258293,443.7921575078982,[692.52846403 370.17489823 747.24243682 517.40941678]
0,72,7,person,999.2358007166068,440.4789752524126,[ 969.45597365  362.6753039  1029.01562778  518.28264661]
0,72,8,person,1088.298699496889,446.08429021631457,[1052.40174256  367.18844444 1124.19565643  524.980136  ]
0,72,9,person,632.2682327383816,439.4702901819257,[606.69110461 378.86924725 657.84536087 500.07133311]
0,72,11,person,1224.150672764498,453.0980882087019,[1174.38687207  356.13248214 1273.91447345  550.06369428]
0,72,13,person,921.2683529311843,439.6560253581479,[882.5223301  348.68387291 960.01437577 530.6281778 ]
0,72,16,person,835.2922812344573,450.87661842299957,[788.54982373 328.79593928 882.03473874 572.95729757]
0,73,1,person,544.211831100847,461.35796032643054,[496.40567991 336.76410933 592.01798229 585.95181132]
0,73,2,person,212.9860232742654,445.5212309329262,[177.6788296  360.48087614 248.29321695 530.56158573]
0,73,4,person,255.53661822319322,450.1035152259038,[227.02172622 374.02943318 284.05151023 526.17759727]
0,73,5,person,720.1270528136263,443.9247286088516,[693.00026698 371.12031409 747.25383865 516.72914312]
0,73,7,person,1000.0756402659556,440.48868752115476,[ 970.66224551  362.85409159 1029.48903502  518.12328345]
0,73,8,person,1092.0977605205735,446.80377072319953,[1056.42673244  369.05198165 1127.7687886   524.5555598 ]
0,73,9,person,632.9239462405098,438.9223511288732,[606.7864559  377.1558599  659.06143658 500.68884236]
0,73,11,person,1225.529372176497,454.7357871911638,[1176.20638355  358.72037787 1274.8523608   550.75119652]
0,73,13,person,925.0501247041157,443.89911492131483,[886.45046904 353.42120432 963.64978036 534.37702552]
0,73,16,person,838.4041761455704,451.3461363805788,[791.31510661 330.67965596 885.49324568 572.01261681]
0,73,19,person,766.0286854064411,446.5202941848206,[744.98254252 383.06034654 787.07482829 509.98024183]
0,74,1,person,544.3595955537212,461.4842268250651,[496.12057583 337.18079873 592.59861527 585.78765492]
0,74,2,person,212.69151754874514,440.6453956841275,[178.3288166  357.63772055 247.0542185  523.65307082]
0,74,4,person,254.04490789904773,448.60545339275467,[225.85330669 371.72093002 282.23650911 525.48997676]
0,74,5,person,721.7966212990625,444.6333343772159,[695.00628784 373.49128506 748.58695476 515.7753837 ]
0,74,7,person,999.0750172876778,440.4928968954421,[ 969.8649901   362.9265762  1028.28504448  518.0592176 ]
0,74,8,person,1095.4397146732588,446.06777421671103,[1059.87540273  368.43069644 1131.00402662  523.70485199]
0,74,9,person,633.4237994822354,438.381676813858,[606.74393349 375.18697573 660.10366548 501.5763779 ]
0,74,11,person,1226.242008697348,455.01667098842233,[1177.44694392  359.69430041 1275.03707348  550.33904157]
0,74,13,person,927.7993361154759,441.5388011277343,[887.68680321 347.30591624 967.91186902 535.77168601]
0,74,16,person,841.4094247437702,450.85803576934927,[792.74609162 327.46604651 890.07275787 574.25002503]
0,74,19,person,767.5898293783532,446.14469294168396,[745.188518   380.24393584 789.99114075 512.04545004]
0,75,1,person,543.8284956363807,460.5302469546774,[495.33439489 336.64206226 592.32259639 584.41843165]
0,75,2,person,211.61855086774142,440.1335275699618,[176.94486935 355.21676728 246.29223239 525.05028786]
0,75,4,person,253.19593154546544,447.71573332863886,[225.7072762  370.86621585 280.68458689 524.56525081]
0,75,5,person,722.3772315870312,445.2339705373673,[695.68615593 375.07850136 749.06830724 515.38943971]
0,75,7,person,998.0330955687143,440.49484185332767,[ 969.20753214  363.61687048 1026.85865899  517.37281323]
0,75,8,person,1099.5853810507783,445.4492272889845,[1064.20527908  367.52975887 1134.96548302  523.36869571]
0,75,9,person,634.5196872900303,438.17080113167736,[607.61205969 374.43213898 661.42731489 501.90946328]
0,75,11,person,1228.0479116315532,452.7862701276333,[1179.05444205  356.7252573  1277.04138122  548.84728295]
0,75,13,person,930.1112415586595,440.6470048155536,[889.01570934 343.72582062 971.20677378 537.56818901]
0,75,16,person,842.7576546571274,450.99688114345565,[792.95203879 325.62296541 892.56327052 576.37079687]
0,75,19,person,770.1075017268483,447.6797009492797,[747.3953902  381.98349919 792.81961325 513.37590271]
0,76,1,person,539.0478029319581,460.8349472625106,[491.27684862 339.07192271 586.81875724 582.59797182]
0,76,2,person,209.93048602436258,440.2807035800755,[175.42716687 354.98800146 244.43380518 525.5734057 ]
0,76,4,person,251.61590068124775,447.0653320054721,[225.24616431 371.88923286 277.98563706 522.24143115]
0,76,5,person,723.8716566184846,445.12410815754487,[695.92329187 372.36533479 751.82002136 517.88288152]
0,76,7,person,998.6338805338792,440.16456226329944,[ 970.1737742   363.8797427  1027.09398687  516.44938183]
0,76,8,person,1103.6985042312394,445.2075736170025,[1068.29759672  366.52664149 1139.09941174  523.88850575]
0,76,9,person,634.5279524140223,437.7571015930472,[607.70356989 374.14060371 661.35233494 501.37359947]
0,76,11,person,1228.625687242231,451.2846150005158,[1178.77588932  352.30285884 1278.47548516  550.26637116]
0,76,13,person,935.519500750853,443.8544598058052,[893.78739949 344.94397454 977.25160201 542.76494507]
0,76,16,person,844.1195466527676,451.04532042388223,[793.33221155 324.2878262  894.90688175 577.80281465]
0,76,17,person,1174.7611685345905,425.3434464816831,[1155.93845294  367.77171558 1193.58388413  482.91517738]
0,76,19,person,772.98065679314,448.59869479784385,[749.85011001 382.65573064 796.11120357 514.54165896]
0,77,1,person,537.663584203539,459.94750651640953,[490.48163254 339.95754278 584.84553586 579.93747025]
0,77,2,person,210.97018144630542,437.38094317161085,[177.4891842  354.91100421 244.45117869 519.85088214]
0,77,4,person,250.74025545293193,446.83949222179564,[225.7053291  374.31307953 275.77518181 519.36590491]
0,77,5,person,725.0493142919837,445.4063362273905,[696.80669781 372.66612901 753.29193077 518.14654344]
0,77,7,person,999.1952637505569,440.372733750873,[ 970.67489411  363.31386707 1027.71563339  517.43160043]
0,77,8,person,1108.4490446558175,441.8219692930007,[1072.70653324  361.54337168 1144.19155607  522.10056691]
0,77,9,person,636.1002094446033,438.9151113888489,[610.08011396 377.32718658 662.12030493 500.5030362 ]
0,77,11,person,1235.9504790552637,453.66079273597836,[1188.35110778  357.8296397  1283.54985033  549.49194577]
0,77,13,person,938.558416995384,444.44282614495194,[896.7066384  344.14535349 980.41019559 544.7402988 ]
0,77,16,person,847.7802058216341,451.0589722784658,[796.62368274 324.45806477 898.9367289  577.65987979]
0,77,17,person,1172.1177361471096,426.2690253557771,[1152.52434118  368.83540106 1191.71113112  483.70264966]
0,77,19,person,774.6505461507961,448.6067487062433,[751.37426291 382.90784859 797.92682939 514.30564883]
0,78,1,person,537.2322149371581,458.61472865617617,[490.21775602 339.58485768 584.24667385 577.64459964]
0,78,2,person,210.41261517704697,436.9538366120988,[177.17349306 354.89444488 243.6517373  519.01322834]
0,78,4,person,249.41059286386434,446.3330947953776,[224.36967737 373.78829384 274.45150836 518.87789575]
0,78,5,person,725.4492431820419,446.16797655505366,[696.91785445 372.79765578 753.98063192 519.53829733]
0,78,7,person,999.0760118458696,440.1220135791013,[ 970.80780057  363.10139407 1027.34422313  517.14263309]
0,78,8,person,1113.100869179797,440.86510755664415,[1078.10715805  361.62455371 1148.09458031  520.10566141]
0,78,9,person,629.5972991014419,439.3547452904277,[603.70842172 378.54294939 655.48617649 500.16654119]
0,78,11,person,1238.3299005264741,453.92867637225686,[1191.03589495  357.34243708 1285.6239061   550.51491566]
0,78,13,person,940.9854032372355,444.9776106698565,[899.23212527 343.855835   982.7386812  546.09938634]
0,78,16,person,851.6801367436401,451.0592144184167,[799.77988311 322.58883408 903.58039038 579.52959476]
0,78,17,person,1170.5212162481148,426.2200697149294,[1150.22976649  368.49965282 1190.81266601  483.94048661]
0,78,19,person,778.1868684570535,447.9371128828499,[755.36881082 383.6637901  801.0049261  512.21043567]
0,79,1,person,536.478874742603,456.7899187256319,[489.94833725 339.4170411  583.00941223 574.16279635]
0,79,2,person,208.90092897353168,437.1465761249294,[174.92536964 353.5649667  242.87648831 520.72818555]
0,79,5,person,726.2128173134743,446.1244879640369,[697.44478678 372.20076547 754.98084785 520.04821046]
0,79,7,person,1000.351225894392,440.0275623358356,[ 972.3036815   363.02150583 1028.39877029  517.03361884]
0,79,8,person,1117.732018151837,440.50849014705767,[1081.65331036  359.04083308 1153.81072594  521.97614722]
0,79,9,person,630.4258236754126,439.5344700608274,[604.629624   378.9408962  656.22202335 500.12804393]
0,79,11,person,1239.4505305306898,454.0236721786693,[1192.58962203  357.15792241 1286.31143904  550.88942195]
0,79,13,person,942.1925185262171,445.8168582982456,[901.13841887 345.71820078 983.24661818 545.91551581]
0,79,16,person,856.970715195167,450.40267113544706,[805.18731142 321.25209521 908.75411897 579.55324707]
0,79,17,person,1170.0930384868575,427.85803223104585,[1149.4270804   371.0246728  1190.75899657  484.69139166]
0,79,19,person,781.1039506881725,447.6756140877308,[758.29667242 383.94473721 803.91122896 511.40649096]
0,80,1,person,535.6035876996114,456.12141709652576,[488.92136102 338.65746423 582.28581438 573.58536996]
0,80,2,person,210.33794177628602,438.55023941462446,[176.3817663  355.71338254 244.29411725 521.38709629]
0,80,5,person,728.0999152500885,446.10092948116915,[699.40596253 372.63676707 756.79386797 519.56509189]
0,80,7,person,1000.500712537046,439.9935149045846,[ 972.69754825  362.99284019 1028.30387683  516.99418962]
0,80,8,person,1123.618880300021,440.0579250431125,[1087.35003922  358.0933673  1159.88772138  522.02248279]
0,80,9,person,640.8642182296451,440.72324038825377,[616.11178709 383.78147977 665.61664937 497.66500101]
0,80,11,person,1243.3924078685386,453.7242377686458,[1197.93550523  357.74370819 1288.84931051  549.70476735]
0,80,13,person,943.5767835490002,445.46308680072406,[903.55739922 347.11511554 983.59616788 543.81105806]
0,80,16,person,861.1630080472665,448.8376917400764,[809.94291196 318.80837295 912.38310413 578.86701053]
0,80,17,person,1171.4826426489235,427.78510567069907,[1150.05696872  370.60268252 1192.90831658  484.96752882]
0,80,19,person,783.1051860576181,446.90871583922893,[760.15684638 383.37554107 806.05352574 510.44189061]
0,81,1,person,533.0075690268081,455.88975212808714,[486.39234121 337.69192076 579.62279684 574.0875835 ]
0,81,2,person,211.2544768720449,438.1098438005047,[176.2027951  353.23029167 246.30615864 522.98939593]
0,81,5,person,730.0927468362595,445.4260476131183,[701.15990604 371.49603752 759.02558763 519.35605771]
0,81,7,person,999.5600814833247,439.9824396279849,[ 971.83417174  362.98363923 1027.28599123  516.98124003]
0,81,8,person,1128.047384694583,439.2428849430815,[1093.25670988  361.03608176 1162.83805951  517.44968812]
0,81,9,person,642.7395810056026,441.01288417304295,[618.24435975 384.6633792  667.23480227 497.36238914]
0,81,11,person,1244.7698836852414,453.2736758662252,[1200.21650374  357.2988157  1289.32326363  549.24853603]
0,81,13,person,947.3438458907881,441.67320246022035,[908.488898   344.35492214 986.19879378 538.99148278]
0,81,16,person,865.5796113933197,448.24039472213406,[814.67333522 316.6002826  916.48588756 579.88050685]
0,81,17,person,1171.7906795127656,428.74104649627174,[1149.68600411  369.75237209 1193.89535491  487.7297209 ]
0,81,19,person,784.765088831756,445.956271524848,[760.77783976 379.83034247 808.7523379  512.08220058]
0,82,1,person,530.4392778831175,455.48786874941857,[484.1896331  337.31794394 576.68892267 573.65779356]
0,82,2,person,208.33065251376811,438.6081829689383,[174.16794275 356.24495042 242.49336228 520.97141551]
0,82,5,person,731.4596872167888,445.1669811746214,[702.09628663 370.41571717 760.82308781 519.91824518]
0,82,7,person,998.2090459304397,440.31037953070773,[ 970.51148838  363.64254604 1025.90660348  516.97821302]
0,82,8,person,1139.6043109257726,443.6354519718345,[1103.26617665  365.56782167 1175.9424452   521.70308227]
0,82,11,person,1242.866623945418,453.1021195415427,[1198.26557557  355.80418941 1287.46767232  550.40004968]
0,82,13,person,947.0491808328807,439.90372176251117,[909.26079884 344.64581511 984.83756282 535.16162841]
0,82,16,person,867.4645477949973,447.6911997699543,[817.32422044 315.14282499 917.60487515 580.23957455]
0,82,17,person,1170.3500866082813,432.701423505645,[1146.80643629  369.41800806 1193.89373692  495.98483895]
0,82,19,person,786.8901647889576,445.8044843945101,[762.83703901 379.49699639 810.94329056 512.1119724 ]
0,83,1,person,527.2184473660898,455.6856280036873,[481.63278855 337.83142644 572.80410618 573.53982956]
0,83,2,person,205.88620580087388,439.1480368281294,[172.49625678 358.09592628 239.27615483 520.20014738]
0,83,5,person,732.5888192824762,445.39435908334,[703.43347934 371.32662239 761.74415923 519.46209577]
0,83,7,person,999.3534896932342,439.773644522278,[ 971.65143001  362.56844486 1027.05554938  516.97884419]
0,83,8,person,1146.6977237368674,445.9094922122954,[1108.52905141  367.2293754  1184.86639606  524.58960902]
0,83,11,person,1242.7239504851086,452.37925262786393,[1198.24509418  353.92655688 1287.20280679  550.83194837]
